Char: v7力		line:  1	Column: 1
Char: k		line: 14	Column:126
Char: g		line: 14	Column:127
Char: s		line: 14	Column:128
Char: d		line: 14	Column:129
Char:  		line: 14	Column:130
Char: a		line: 14	Column:131
Char: j		line: 14	Column:132
Char: f		line: 14	Column:133
Char: g		line: 14	Column:134
Char: h		line: 14	Column:135
Char: s		line: 14	Column:136
Char: d		line: 14	Column:137
Char: k		line: 14	Column:138
Char: j		line: 14	Column:139
Char: f		line: 14	Column:140
Char: g		line: 14	Column:141
Char:  		line: 14	Column:142
Char: d		line: 14	Column:143
Char: k		line: 14	Column:144
Char: j		line: 14	Column:145
Char: f		line: 14	Column:146
Char: h		line: 14	Column:147
Char: k		line: 14	Column:148
Char: j		line: 14	Column:149
Char: s		line: 14	Column:150
Char: d		line: 14	Column:151
Char:  		line: 14	Column:152
Char: f		line: 14	Column:153
Char: h		line: 14	Column:154
Char: j		line: 14	Column:155
Char: s		line: 14	Column:156
Char: d		line: 14	Column:157
Char: h		line: 14	Column:158
Char: f		line: 14	Column:159
Char: s		line: 14	Column:160
Char: d		line: 14	Column:161
Char: k		line: 14	Column:162
Char: j		line: 14	Column:163
Char: g		line: 14	Column:164
Char: f		line: 14	Column:165
Char: j		line: 14	Column:166
Char: a		line: 14	Column:167
Char: s		line: 14	Column:168
Char: d		line: 14	Column:169
Char: g		line: 14	Column:170
Char: f		line: 14	Column:171
Char: j		line: 14	Column:172
Char:  		line: 14	Column:173
Char: s		line: 14	Column:174
Char: g		line: 14	Column:175
Char: a		line: 14	Column:176
Char: f		line: 14	Column:177
Char: j		line: 14	Column:178
Char: k		line: 14	Column:179
Char: g		line: 14	Column:180
Char: s		line: 14	Column:181
Char: d		line: 14	Column:182
Char:  		line: 14	Column:183
Char: a		line: 14	Column:184
Char: j		line: 14	Column:185
Char: f		line: 14	Column:186
Char: g		line: 14	Column:187
Char: h		line: 14	Column:188
Char: s		line: 14	Column:189
Char: d		line: 14	Column:190
Char: k		line: 14	Column:191
Char: j		line: 14	Column:192
Char: f		line: 14	Column:193
Char: g		line: 14	Column:194
Char:  		line: 14	Column:195
Char: d		line: 14	Column:196
Char: k		line: 14	Column:197
Char: j		line: 14	Column:198
Char: f		line: 14	Column:199
Char: h		line: 14	Column:200
Char: k		line: 14	Column:201
Char: j		line: 14	Column:202
Char: s		line: 14	Column:203
Char: d		line: 14	Column:204
Char:  		line: 14	Column:205
Char: f		line: 14	Column:206
Char: h		line: 14	Column:207
Char: j		line: 14	Column:208
Char: s		line: 14	Column:209
Char: d		line: 14	Column:210
Char: h		line: 14	Column:211
Char: f		line: 14	Column:212
Char: a		line: 15	Column: 1
Char: s		line: 15	Column: 2
Char: s		line: 15	Column: 3
Char: s		line: 15	Column: 4
Char: s		line: 15	Column: 5
Char: s		line: 15	Column: 6
Char: s		line: 15	Column: 7
Char: s		line: 15	Column: 8
Char: s		line: 15	Column: 9
Char: s		line: 15	Column:10
Char: s		line: 15	Column:11
Char: s		line: 15	Column:12
Char: s		line: 15	Column:13
Char: s		line: 15	Column:14
Char: s		line: 15	Column:15
Char: s		line: 15	Column:16
Char: s		line: 15	Column:17
Char: s		line: 15	Column:18
Char: s		line: 15	Column:19
Char: s		line: 15	Column:20
Char: s		line: 15	Column:21
Char: s		line: 15	Column:22
Char: s		line: 15	Column:23
Char: s		line: 15	Column:24
Char: s		line: 15	Column:25
Char: s		line: 15	Column:26
Char: s		line: 15	Column:27
Char: s		line: 15	Column:28
Char: s		line: 15	Column:29
Char: s		line: 15	Column:30
Char: s		line: 15	Column:31
Char: s		line: 15	Column:32
Char: s		line: 15	Column:33
Char: s		line: 15	Column:34
Char: s		line: 15	Column:35
Char: s		line: 15	Column:36
Char: s		line: 15	Column:37
Char: s		line: 15	Column:38
Char: s		line: 15	Column:39
Char: s		line: 15	Column:40
Char: s		line: 15	Column:41
Char: s		line: 15	Column:42
Char: s		line: 15	Column:43
Char: s		line: 15	Column:44
Char: s		line: 15	Column:45
Char: s		line: 15	Column:46
Char: s		line: 15	Column:47
Char: s		line: 15	Column:48
Char: s		line: 15	Column:49
Char: s		line: 15	Column:50
Char: s		line: 15	Column:51
Char: s		line: 15	Column:52
Char: s		line: 15	Column:53
Char: s		line: 15	Column:54
Char: s		line: 15	Column:55
Char: s		line: 15	Column:56
Char: s		line: 15	Column:57
Char: s		line: 15	Column:58
Char: v		line: 15	Column:59
Char: s		line: 16	Column: 1
Char: d		line: 16	Column: 2
Char: k		line: 16	Column: 3
Char: j		line: 16	Column: 4
Char: g		line: 16	Column: 5
Char: f		line: 16	Column: 6
Char: j		line: 16	Column: 7
Char: a		line: 16	Column: 8
Char: s		line: 16	Column: 9
Char: d		line: 16	Column:10
Char: g		line: 16	Column:11
Char: f		line: 16	Column:12
Char: j		line: 16	Column:13
Char:  		line: 16	Column:14
Char: s		line: 16	Column:15
Char: g		line: 16	Column:16
Char: a		line: 16	Column:17
Char: f		line: 16	Column:18
Char: j		line: 16	Column:19
Char: k		line: 16	Column:20
Char: g		line: 16	Column:21
Char: s		line: 16	Column:22
Char: d		line: 16	Column:23
Char:  		line: 16	Column:24
Char: a		line: 16	Column:25
Char: j		line: 16	Column:26
Char: f		line: 16	Column:27
Char: g		line: 16	Column:28
Char: h		line: 16	Column:29
Char: s		line: 16	Column:30
Char: d		line: 16	Column:31
Char: k		line: 16	Column:32
Char: j		line: 16	Column:33
Char: f		line: 16	Column:34
Char: g		line: 16	Column:35
Char:  		line: 16	Column:36
Char: d		line: 16	Column:37
Char: k		line: 16	Column:38
Char: j		line: 16	Column:39
Char: f		line: 16	Column:40
Char: h		line: 16	Column:41
Char: k		line: 16	Column:42
Char: j		line: 16	Column:43
Char: s		line: 16	Column:44
Char: d		line: 16	Column:45
Char:  		line: 16	Column:46
Char: f		line: 16	Column:47
Char: h		line: 16	Column:48
Char: j		line: 16	Column:49
Char: s		line: 16	Column:50
Char: d		line: 16	Column:51
Char: h		line: 16	Column:52
Char: f		line: 16	Column:53
Char: s		line: 16	Column:54
Char: d		line: 16	Column:55
Char: k		line: 16	Column:56
Char: j		line: 16	Column:57
Char: g		line: 16	Column:58
Char: f		line: 16	Column:59
Char: j		line: 16	Column:60
Char: a		line: 16	Column:61
Char: s		line: 16	Column:62
Char: d		line: 16	Column:63
Char: g		line: 16	Column:64
Char: f		line: 16	Column:65
Char: j		line: 16	Column:66
Char:  		line: 16	Column:67
Char: s		line: 16	Column:68
Char: g		line: 16	Column:69
Char: a		line: 16	Column:70
Char: f		line: 16	Column:71
Char: j		line: 16	Column:72
Char: k		line: 16	Column:73
Char: g		line: 16	Column:74
Char: s		line: 16	Column:75
Char: d		line: 16	Column:76
Char:  		line: 16	Column:77
Char: a		line: 16	Column:78
Char: j		line: 16	Column:79
Char: f		line: 16	Column:80
Char: g		line: 16	Column:81
Char: h		line: 16	Column:82
Char: s		line: 16	Column:83
Char: d		line: 16	Column:84
Char: k		line: 16	Column:85
Char: j		line: 16	Column:86
Char: f		line: 16	Column:87
Char: g		line: 16	Column:88
Char:  		line: 16	Column:89
Char: d		line: 16	Column:90
Char: k		line: 16	Column:91
Char: j		line: 16	Column:92
Char: f		line: 16	Column:93
Char: h		line: 16	Column:94
Char: k		line: 16	Column:95
Char: j		line: 16	Column:96
Char: s		line: 16	Column:97
Char: d		line: 16	Column:98
Char:  		line: 16	Column:99
Char: f		line: 16	Column:100
Char: h		line: 16	Column:101
Char: j		line: 16	Column:102
Char: s		line: 16	Column:103
Char: d		line: 16	Column:104
Char: h		line: 16	Column:105
Char: f		line: 16	Column:106
Char: v		line: 16	Column:107
Char: s		line: 17	Column: 1
Char: d		line: 17	Column: 2
Char: k		line: 17	Column: 3
Char: j		line: 17	Column: 4
Char: g		line: 17	Column: 5
Char: f		line: 17	Column: 6
Char: j		line: 17	Column: 7
Char: a		line: 17	Column: 8
Char: s		line: 17	Column: 9
Char: d		line: 17	Column:10
Char: g		line: 17	Column:11
Char: f		line: 17	Column:12
Char: j		line: 17	Column:13
Char:  		line: 17	Column:14
Char: s		line: 17	Column:15
Char: g		line: 17	Column:16
Char: a		line: 17	Column:17
Char: f		line: 17	Column:18
Char: j		line: 17	Column:19
Char: k		line: 17	Column:20
Char: g		line: 17	Column:21
Char: s		line: 17	Column:22
Char: d		line: 17	Column:23
Char:  		line: 17	Column:24
Char: a		line: 17	Column:25
Char: j		line: 17	Column:26
Char: f		line: 17	Column:27
Char: g		line: 17	Column:28
Char: h		line: 17	Column:29
Char: s		line: 17	Column:30
Char: d		line: 17	Column:31
Char: k		line: 17	Column:32
Char: j		line: 17	Column:33
Char: f		line: 17	Column:34
Char: g		line: 17	Column:35
Char:  		line: 17	Column:36
Char: d		line: 17	Column:37
Char: k		line: 17	Column:38
Char: j		line: 17	Column:39
Char: f		line: 17	Column:40
Char: h		line: 17	Column:41
Char: k		line: 17	Column:42
Char: j		line: 17	Column:43
Char: s		line: 17	Column:44
Char: d		line: 17	Column:45
Char:  		line: 17	Column:46
Char: f		line: 17	Column:47
Char: h		line: 17	Column:48
Char: j		line: 17	Column:49
Char: s		line: 17	Column:50
Char: d		line: 17	Column:51
Char: h		line: 17	Column:52
Char: f		line: 17	Column:53
Char: s		line: 18	Column: 1
Char: d		line: 18	Column: 2
Char: k		line: 18	Column: 3
Char: j		line: 18	Column: 4
Char: g		line: 18	Column: 5
Char: f		line: 18	Column: 6
Char: j		line: 18	Column: 7
Char: a		line: 18	Column: 8
Char: s		line: 18	Column: 9
Char: d		line: 18	Column:10
Char: g		line: 18	Column:11
Char: f		line: 18	Column:12
Char: j		line: 18	Column:13
Char:  		line: 18	Column:14
Char: s		line: 18	Column:15
Char: g		line: 18	Column:16
Char: a		line: 18	Column:17
Char: f		line: 18	Column:18
Char: j		line: 18	Column:19
Char: k		line: 18	Column:20
Char: g		line: 18	Column:21
Char: s		line: 18	Column:22
Char: d		line: 18	Column:23
Char:  		line: 18	Column:24
Char: a		line: 18	Column:25
Char: j		line: 18	Column:26
Char: f		line: 18	Column:27
Char: g		line: 18	Column:28
Char: h		line: 18	Column:29
Char: s		line: 18	Column:30
Char: d		line: 18	Column:31
Char: k		line: 18	Column:32
Char: j		line: 18	Column:33
Char: f		line: 18	Column:34
Char: g		line: 18	Column:35
Char:  		line: 18	Column:36
Char: d		line: 18	Column:37
Char: k		line: 18	Column:38
Char: j		line: 18	Column:39
Char: f		line: 18	Column:40
Char: h		line: 18	Column:41
Char: k		line: 18	Column:42
Char: j		line: 18	Column:43
Char: s		line: 18	Column:44
Char: d		line: 18	Column:45
Char:  		line: 18	Column:46
Char: f		line: 18	Column:47
Char: h		line: 18	Column:48
Char: j		line: 18	Column:49
Char: s		line: 18	Column:50
Char: d		line: 18	Column:51
Char: h		line: 18	Column:52
Char: f		line: 18	Column:53
Char: s		line: 19	Column: 1
Char: d		line: 19	Column: 2
Char: k		line: 19	Column: 3
Char: j		line: 19	Column: 4
Char: g		line: 19	Column: 5
Char: f		line: 19	Column: 6
Char: j		line: 19	Column: 7
Char: a		line: 19	Column: 8
Char: s		line: 19	Column: 9
Char: d		line: 19	Column:10
Char: g		line: 19	Column:11
Char: f		line: 19	Column:12
Char: j		line: 19	Column:13
Char:  		line: 19	Column:14
Char: s		line: 19	Column:15
Char: g		line: 19	Column:16
Char: a		line: 19	Column:17
Char: f		line: 19	Column:18
Char: j		line: 19	Column:19
Char: k		line: 19	Column:20
Char: g		line: 19	Column:21
Char: s		line: 19	Column:22
Char: d		line: 19	Column:23
Char:  		line: 19	Column:24
Char: a		line: 19	Column:25
Char: j		line: 19	Column:26
Char: f		line: 19	Column:27
Char: g		line: 19	Column:28
Char: h		line: 19	Column:29
Char: s		line: 19	Column:30
Char: d		line: 19	Column:31
Char: k		line: 19	Column:32
Char: j		line: 19	Column:33
Char: f		line: 19	Column:34
Char: g		line: 19	Column:35
Char:  		line: 19	Column:36
Char: d		line: 19	Column:37
Char: k		line: 19	Column:38
Char: j		line: 19	Column:39
Char: f		line: 19	Column:40
Char: h		line: 19	Column:41
Char: k		line: 19	Column:42
Char: j		line: 19	Column:43
Char: s		line: 19	Column:44
Char: d		line: 19	Column:45
Char:  		line: 19	Column:46
Char: f		line: 19	Column:47
Char: h		line: 19	Column:48
Char: j		line: 19	Column:49
Char: s		line: 19	Column:50
Char: d		line: 19	Column:51
Char: h		line: 19	Column:52
Char: f		line: 19	Column:53
Char: s		line: 21	Column: 1
Char: d		line: 21	Column: 2
Char: k		line: 21	Column: 3
Char: j		line: 21	Column: 4
Char: g		line: 21	Column: 5
Char: f		line: 21	Column: 6
Char: j		line: 21	Column: 7
Char: a		line: 21	Column: 8
Char: s		line: 21	Column: 9
Char: d		line: 21	Column:10
Char: g		line: 21	Column:11
Char: f		line: 21	Column:12
Char: j		line: 21	Column:13
Char:  		line: 21	Column:14
Char: s		line: 21	Column:15
Char: g		line: 21	Column:16
Char: a		line: 21	Column:17
Char: f		line: 21	Column:18
Char: j		line: 21	Column:19
Char: k		line: 21	Column:20
Char: g		line: 21	Column:21
Char: s		line: 21	Column:22
Char: d		line: 21	Column:23
Char:  		line: 21	Column:24
Char: a		line: 21	Column:25
Char: j		line: 21	Column:26
Char: f		line: 21	Column:27
Char: g		line: 21	Column:28
Char: h		line: 21	Column:29
Char: s		line: 21	Column:30
Char: d		line: 21	Column:31
Char: k		line: 21	Column:32
Char: j		line: 21	Column:33
Char: f		line: 21	Column:34
Char: g		line: 21	Column:35
Char:  		line: 21	Column:36
Char: d		line: 21	Column:37
Char: k		line: 21	Column:38
Char: j		line: 21	Column:39
Char: f		line: 21	Column:40
Char: h		line: 21	Column:41
Char: k		line: 21	Column:42
Char: j		line: 21	Column:43
Char: s		line: 21	Column:44
Char: d		line: 21	Column:45
Char:  		line: 21	Column:46
Char: f		line: 21	Column:47
Char: h		line: 21	Column:48
Char: j		line: 21	Column:49
Char: s		line: 21	Column:50
Char: d		line: 21	Column:51
Char: h		line: 21	Column:52
Char: f		line: 21	Column:53
Char: s		line: 22	Column: 1
Char: d		line: 22	Column: 2
Char: k		line: 22	Column: 3
Char: j		line: 22	Column: 4
Char: g		line: 22	Column: 5
Char: f		line: 22	Column: 6
Char: j		line: 22	Column: 7
Char: a		line: 22	Column: 8
Char: s		line: 22	Column: 9
Char: d		line: 22	Column:10
Char: g		line: 22	Column:11
Char: f		line: 22	Column:12
Char: j		line: 22	Column:13
Char:  		line: 22	Column:14
Char: s		line: 22	Column:15
Char: g		line: 22	Column:16
Char: a		line: 22	Column:17
Char: f		line: 22	Column:18
Char: j		line: 22	Column:19
Char: k		line: 22	Column:20
Char: g		line: 22	Column:21
Char: s		line: 22	Column:22
Char: d		line: 22	Column:23
Char:  		line: 22	Column:24
Char: a		line: 22	Column:25
Char: j		line: 22	Column:26
Char: f		line: 22	Column:27
Char: g		line: 22	Column:28
Char: h		line: 22	Column:29
Char: s		line: 22	Column:30
Char: d		line: 22	Column:31
Char: k		line: 22	Column:32
Char: j		line: 22	Column:33
Char: f		line: 22	Column:34
Char: g		line: 22	Column:35
Char:  		line: 22	Column:36
Char: d		line: 22	Column:37
Char: k		line: 22	Column:38
Char: j		line: 22	Column:39
Char: f		line: 22	Column:40
Char: h		line: 22	Column:41
Char: k		line: 22	Column:42
Char: j		line: 22	Column:43
Char: s		line: 22	Column:44
Char: d		line: 22	Column:45
Char:  		line: 22	Column:46
Char: f		line: 22	Column:47
Char: h		line: 22	Column:48
Char: j		line: 22	Column:49
Char: s		line: 22	Column:50
Char: d		line: 22	Column:51
Char: h		line: 22	Column:52
Char: f		line: 22	Column:53
Char: s		line: 23	Column: 1
Char: d		line: 23	Column: 2
Char: k		line: 23	Column: 3
Char: j		line: 23	Column: 4
Char: g		line: 23	Column: 5
Char: f		line: 23	Column: 6
Char: j		line: 23	Column: 7
Char: a		line: 23	Column: 8
Char: s		line: 23	Column: 9
Char: d		line: 23	Column:10
Char: g		line: 23	Column:11
Char: f		line: 23	Column:12
Char: j		line: 23	Column:13
Char:  		line: 23	Column:14
Char: s		line: 23	Column:15
Char: g		line: 23	Column:16
Char: a		line: 23	Column:17
Char: f		line: 23	Column:18
Char: j		line: 23	Column:19
Char: k		line: 23	Column:20
Char: g		line: 23	Column:21
Char: s		line: 23	Column:22
Char: d		line: 23	Column:23
Char:  		line: 23	Column:24
Char: a		line: 23	Column:25
Char: j		line: 23	Column:26
Char: f		line: 23	Column:27
Char: g		line: 23	Column:28
Char: h		line: 23	Column:29
Char: s		line: 23	Column:30
Char: d		line: 23	Column:31
Char: k		line: 23	Column:32
Char: j		line: 23	Column:33
Char: f		line: 23	Column:34
Char: g		line: 23	Column:35
Char:  		line: 23	Column:36
Char: d		line: 23	Column:37
Char: k		line: 23	Column:38
Char: j		line: 23	Column:39
Char: f		line: 23	Column:40
Char: h		line: 23	Column:41
Char: k		line: 23	Column:42
Char: j		line: 23	Column:43
Char: s		line: 23	Column:44
Char: d		line: 23	Column:45
Char:  		line: 23	Column:46
Char: f		line: 23	Column:47
Char: h		line: 23	Column:48
Char: j		line: 23	Column:49
Char: s		line: 23	Column:50
Char: d		line: 23	Column:51
Char: h		line: 23	Column:52
Char: f		line: 23	Column:53
Char: s		line: 24	Column: 1
Char: d		line: 24	Column: 2
Char: k		line: 24	Column: 3
Char: j		line: 24	Column: 4
Char: g		line: 24	Column: 5
Char: f		line: 24	Column: 6
Char: j		line: 24	Column: 7
Char: a		line: 24	Column: 8
Char: s		line: 24	Column: 9
Char: d		line: 24	Column:10
Char: g		line: 24	Column:11
Char: f		line: 24	Column:12
Char: j		line: 24	Column:13
Char:  		line: 24	Column:14
Char: s		line: 24	Column:15
Char: g		line: 24	Column:16
Char: a		line: 24	Column:17
Char: f		line: 24	Column:18
Char: j		line: 24	Column:19
Char: k		line: 24	Column:20
Char: g		line: 24	Column:21
Char: s		line: 24	Column:22
Char: d		line: 24	Column:23
Char:  		line: 24	Column:24
Char: a		line: 24	Column:25
Char: j		line: 24	Column:26
Char: f		line: 24	Column:27
Char: g		line: 24	Column:28
Char: h		line: 24	Column:29
Char: s		line: 24	Column:30
Char: d		line: 24	Column:31
Char: k		line: 24	Column:32
Char: j		line: 24	Column:33
Char: f		line: 24	Column:34
Char: g		line: 24	Column:35
Char:  		line: 24	Column:36
Char: d		line: 24	Column:37
Char: k		line: 24	Column:38
Char: j		line: 24	Column:39
Char: f		line: 24	Column:40
Char: h		line: 24	Column:41
Char: k		line: 24	Column:42
Char: j		line: 24	Column:43
Char: s		line: 24	Column:44
Char: d		line: 24	Column:45
Char:  		line: 24	Column:46
Char: f		line: 24	Column:47
